,id,age,sex,city,country,followers_count,last_seen,costs_to_rur,games
345,105973,45,мужской,санкт-петербург,россия,119,03.09.2022,25000.0,Dota Underlords
346,105973,45,мужской,санкт-петербург,россия,119,03.09.2022,25000.0,Quake Champions
347,105973,45,мужской,санкт-петербург,россия,119,03.09.2022,25000.0,Heroes of the Storm
348,107682,19,мужской,санкт-петербург,россия,77,03.09.2022,25000.0,Dota Underlords
349,107682,19,мужской,санкт-петербург,россия,77,03.09.2022,25000.0,Quake Champions
350,107682,19,мужской,санкт-петербург,россия,77,03.09.2022,25000.0,Heroes of the Storm
351,108475,24,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Dota Underlords
352,108475,24,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Quake Champions
353,108475,24,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Heroes of the Storm
354,109283,35,мужской,санкт-петербург,россия,321,03.09.2022,25000.0,Dota Underlords
355,109283,35,мужской,санкт-петербург,россия,321,03.09.2022,25000.0,Quake Champions
356,109283,35,мужской,санкт-петербург,россия,321,03.09.2022,25000.0,Heroes of the Storm
357,109656,24,мужской,санкт-петербург,россия,96,03.09.2022,25000.0,Dota 2
358,109804,35,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Dota 2
359,110583,36,мужской,санкт-петербург,россия,630,03.09.2022,25000.0,Dota 2
360,110900,44,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Free Fire
361,111011,45,мужской,москва,россия,,03.09.2022,25000.0,League of Legends
362,111020,45,женский,минск,беларусь,33470,09.11.2020,25000.0,League of Legends
363,111651,35,мужской,санкт-петербург,россия,,03.09.2022,25000.0,League of Legends
364,111986,36,мужской,санкт-петербург,россия,156,03.09.2022,25000.0,League of Legends
365,112308,24,мужской,санкт-петербург,россия,49,03.09.2022,25000.0,CS:GO
366,112583,38,мужской,сургут,россия,2255,18.08.2022,25000.0,CS:GO
367,112656,39,мужской,санкт-петербург,россия,230,03.09.2022,25000.0,League of Legends
368,113881,45,мужской,нур-султан / астана,казахстан,485,02.09.2022,1036000.0,Fortnite
369,115420,37,мужской,санкт-петербург,россия,1484,03.09.2022,25000.0,Fortnite
370,116045,45,мужской,санкт-петербург,россия,216,29.08.2022,25000.0,Fortnite
371,116638,37,мужской,ижевск,россия,477,03.09.2022,25000.0,Fortnite
372,117020,49,мужской,москва,россия,,02.09.2022,25000.0,Fortnite
373,118347,35,мужской,гатчина,россия,3805,03.09.2022,25000.0,Fortnite
374,119943,19,мужской,санкт-петербург,россия,881,03.09.2022,25000.0,Fortnite
375,120381,37,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Fortnite
376,121452,38,мужской,москва,россия,88,03.09.2022,25000.0,Fortnite
377,121689,35,мужской,москва,россия,112,02.09.2022,25000.0,Warcraft III
378,122333,19,мужской,москва,россия,,02.09.2022,25000.0,Warcraft III
379,122452,26,мужской,санкт-петербург,россия,344,03.09.2022,25000.0,Warcraft III
380,122525,26,мужской,город не указан,россия,2454,26.04.2022,25000.0,Warcraft III
381,122892,35,мужской,москва,россия,99,03.09.2022,25000.0,Dota 2
382,123179,19,мужской,санкт-петербург,россия,147,02.09.2022,25000.0,Dota 2
383,124398,39,мужской,город не указан,россия,,03.09.2022,25000.0,PUBG
384,124398,39,мужской,город не указан,россия,,03.09.2022,25000.0,Hearthstone
385,124398,39,мужской,город не указан,россия,,03.09.2022,25000.0,Overwatch
386,124461,45,мужской,москва,россия,173,03.09.2022,25000.0,PUBG
387,124461,45,мужской,москва,россия,173,03.09.2022,25000.0,Hearthstone
388,124461,45,мужской,москва,россия,173,03.09.2022,25000.0,Overwatch
389,125095,40,мужской,санкт-петербург,россия,,03.09.2022,25000.0,PUBG
390,125095,40,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Hearthstone
391,125095,40,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Overwatch
392,125304,45,мужской,санкт-петербург,россия,723,03.09.2022,25000.0,PUBG
393,125304,45,мужской,санкт-петербург,россия,723,03.09.2022,25000.0,Hearthstone
394,125304,45,мужской,санкт-петербург,россия,723,03.09.2022,25000.0,Overwatch
395,125487,36,мужской,санкт-петербург,россия,675,03.09.2022,25000.0,League of Legends
396,125487,36,мужской,санкт-петербург,россия,675,03.09.2022,25000.0,Valorant
397,125487,36,мужской,санкт-петербург,россия,675,03.09.2022,25000.0,Apex Legends
398,126106,36,мужской,санкт-петербург,россия,487,03.09.2022,25000.0,League of Legends
399,126106,36,мужской,санкт-петербург,россия,487,03.09.2022,25000.0,Valorant
400,126106,36,мужской,санкт-петербург,россия,487,03.09.2022,25000.0,Apex Legends
401,126487,45,женский,город не указан,россия,9092,03.09.2022,25000.0,League of Legends
402,126487,45,женский,город не указан,россия,9092,03.09.2022,25000.0,Valorant
403,126487,45,женский,город не указан,россия,9092,03.09.2022,25000.0,Apex Legends
404,126751,39,мужской,москва,россия,92,03.09.2022,25000.0,League of Legends
405,126751,39,мужской,москва,россия,92,03.09.2022,25000.0,Valorant
406,126751,39,мужской,москва,россия,92,03.09.2022,25000.0,Apex Legends
407,127877,36,мужской,москва,россия,1377,03.09.2022,25000.0,League of Legends
408,127877,36,мужской,москва,россия,1377,03.09.2022,25000.0,Valorant
409,127877,36,мужской,москва,россия,1377,03.09.2022,25000.0,Apex Legends
410,128237,39,мужской,город не указан,россия,,03.09.2022,25000.0,PUBG
411,128237,39,мужской,город не указан,россия,,03.09.2022,25000.0,Hearthstone
412,128237,39,мужской,город не указан,россия,,03.09.2022,25000.0,Overwatch
413,128383,26,мужской,старая русса,россия,0,03.09.2022,25000.0,PUBG
414,128383,26,мужской,старая русса,россия,0,03.09.2022,25000.0,Hearthstone
415,128383,26,мужской,старая русса,россия,0,03.09.2022,25000.0,Overwatch
416,128447,43,мужской,санкт-петербург,россия,163,03.09.2022,25000.0,PUBG
417,128447,43,мужской,санкт-петербург,россия,163,03.09.2022,25000.0,Hearthstone
418,128447,43,мужской,санкт-петербург,россия,163,03.09.2022,25000.0,Overwatch
419,128850,26,мужской,новосибирск,россия,4,16.08.2016,25000.0,PUBG
420,128850,26,мужской,новосибирск,россия,4,16.08.2016,25000.0,Hearthstone
421,128850,26,мужской,новосибирск,россия,4,16.08.2016,25000.0,Overwatch
422,129376,22,мужской,казань,россия,2411,03.09.2022,25000.0,Dota 2
423,129662,35,мужской,пермь,россия,,03.09.2022,25000.0,Dota 2
424,130367,35,мужской,москва,россия,1630,03.09.2022,25000.0,Dota 2
425,130986,46,мужской,москва,россия,,03.09.2022,25000.0,Dota 2
426,131075,22,мужской,москва,россия,126,03.09.2022,25000.0,FIFA
427,131128,37,мужской,санкт-петербург,россия,57,02.09.2022,25000.0,FIFA
428,135211,35,мужской,москва,россия,275,03.09.2022,75000.0,FIFA
429,135304,45,мужской,санкт-петербург,россия,120,03.09.2022,75000.0,FIFA
430,135616,45,мужской,санкт-петербург,россия,1242,16.09.2018,75000.0,FIFA
431,136075,37,мужской,москва,россия,332,03.09.2022,75000.0,FIFA
432,137439,42,мужской,санкт-петербург,россия,300,03.09.2022,75000.0,Dota 2
433,137512,35,мужской,санкт-петербург,россия,,03.09.2022,75000.0,Warcraft III
434,137656,45,мужской,санкт-петербург,россия,247,03.09.2022,75000.0,Warcraft III
435,138628,38,мужской,дюртюли,россия,740,03.09.2022,25000.0,Warcraft III
436,141370,39,мужской,смоленск,россия,790,03.09.2022,25000.0,Warcraft III
437,141632,36,мужской,москва,россия,245,03.09.2022,25000.0,Free Fire
438,142744,22,мужской,санкт-петербург,россия,43,03.09.2022,25000.0,Warface
439,143143,22,женский,санкт-петербург,россия,2029,03.09.2022,25000.0,Warface
440,144124,39,мужской,астрахань,россия,356,03.09.2022,25000.0,StarCraft 2
441,144124,39,мужской,астрахань,россия,356,03.09.2022,25000.0,Warface
442,144124,39,мужской,астрахань,россия,356,03.09.2022,25000.0,Free Fire
443,145167,35,мужской,санкт-петербург,россия,,03.09.2022,25000.0,StarCraft 2
444,145167,35,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Warface
445,145167,35,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Free Fire
446,146249,19,мужской,москва,россия,265,03.09.2022,25000.0,StarCraft 2
447,146249,19,мужской,москва,россия,265,03.09.2022,25000.0,Warface
448,146249,19,мужской,москва,россия,265,03.09.2022,25000.0,Free Fire
449,147941,45,мужской,москва,россия,125,03.09.2022,25000.0,StarCraft 2
450,147941,45,мужской,москва,россия,125,03.09.2022,25000.0,Warface
451,147941,45,мужской,москва,россия,125,03.09.2022,25000.0,Free Fire
452,149353,32,мужской,москва,россия,894,31.08.2022,25000.0,StarCraft 2
453,149353,32,мужской,москва,россия,894,31.08.2022,25000.0,Warface
454,149353,32,мужской,москва,россия,894,31.08.2022,25000.0,Free Fire
455,149458,19,мужской,санкт-петербург,россия,102,03.09.2022,25000.0,StarCraft 2
456,149458,19,мужской,санкт-петербург,россия,102,03.09.2022,25000.0,Warface
457,149458,19,мужской,санкт-петербург,россия,102,03.09.2022,25000.0,Free Fire
458,151127,38,мужской,санкт-петербург,россия,3245,03.09.2022,25000.0,Valorant
459,151669,36,мужской,санкт-петербург,россия,367,30.08.2022,25000.0,Valorant
