id,age,sex,city,country,followers_count,last_seen,costs_to_rur,games
111020,45,женский,минск,беларусь,33470,09.11.2020,25000.0,League of Legends
111651,35,мужской,санкт-петербург,россия,,03.09.2022,25000.0,League of Legends
111986,36,мужской,санкт-петербург,россия,156,03.09.2022,25000.0,League of Legends
112308,24,мужской,санкт-петербург,россия,49,03.09.2022,25000.0,CS:GO
112583,38,мужской,сургут,россия,2255,18.08.2022,25000.0,CS:GO
112656,39,мужской,санкт-петербург,россия,230,03.09.2022,25000.0,League of Legends
113881,45,мужской,нур-султан / астана,казахстан,485,02.09.2022,1036000.0,Fortnite
115420,37,мужской,санкт-петербург,россия,1484,03.09.2022,25000.0,Fortnite
116045,45,мужской,санкт-петербург,россия,216,29.08.2022,25000.0,Fortnite
116638,37,мужской,ижевск,россия,477,03.09.2022,25000.0,Fortnite
117020,49,мужской,москва,россия,,02.09.2022,25000.0,Fortnite
118347,35,мужской,гатчина,россия,3805,03.09.2022,25000.0,Fortnite
119943,19,мужской,санкт-петербург,россия,881,03.09.2022,25000.0,Fortnite
120381,37,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Fortnite
121452,38,мужской,москва,россия,88,03.09.2022,25000.0,Fortnite
121689,35,мужской,москва,россия,112,02.09.2022,25000.0,Warcraft III
122333,19,мужской,москва,россия,,02.09.2022,25000.0,Warcraft III
122452,26,мужской,санкт-петербург,россия,344,03.09.2022,25000.0,Warcraft III
122525,26,мужской,город не указан,россия,2454,26.04.2022,25000.0,Warcraft III
122892,35,мужской,москва,россия,99,03.09.2022,25000.0,Dota 2
123179,19,мужской,санкт-петербург,россия,147,02.09.2022,25000.0,Dota 2
124398,39,мужской,город не указан,россия,,03.09.2022,25000.0,PUBG
124398,39,мужской,город не указан,россия,,03.09.2022,25000.0,Hearthstone
124398,39,мужской,город не указан,россия,,03.09.2022,25000.0,Overwatch
124461,45,мужской,москва,россия,173,03.09.2022,25000.0,PUBG
124461,45,мужской,москва,россия,173,03.09.2022,25000.0,Hearthstone
124461,45,мужской,москва,россия,173,03.09.2022,25000.0,Overwatch
125095,40,мужской,санкт-петербург,россия,,03.09.2022,25000.0,PUBG
125095,40,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Hearthstone
125095,40,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Overwatch
125304,45,мужской,санкт-петербург,россия,723,03.09.2022,25000.0,PUBG
125304,45,мужской,санкт-петербург,россия,723,03.09.2022,25000.0,Hearthstone
125304,45,мужской,санкт-петербург,россия,723,03.09.2022,25000.0,Overwatch
125487,36,мужской,санкт-петербург,россия,675,03.09.2022,25000.0,League of Legends
125487,36,мужской,санкт-петербург,россия,675,03.09.2022,25000.0,Valorant
125487,36,мужской,санкт-петербург,россия,675,03.09.2022,25000.0,Apex Legends
126106,36,мужской,санкт-петербург,россия,487,03.09.2022,25000.0,League of Legends
126106,36,мужской,санкт-петербург,россия,487,03.09.2022,25000.0,Valorant
126106,36,мужской,санкт-петербург,россия,487,03.09.2022,25000.0,Apex Legends
126487,45,женский,город не указан,россия,9092,03.09.2022,25000.0,League of Legends
126487,45,женский,город не указан,россия,9092,03.09.2022,25000.0,Valorant
126487,45,женский,город не указан,россия,9092,03.09.2022,25000.0,Apex Legends
126751,39,мужской,москва,россия,92,03.09.2022,25000.0,League of Legends
126751,39,мужской,москва,россия,92,03.09.2022,25000.0,Valorant
126751,39,мужской,москва,россия,92,03.09.2022,25000.0,Apex Legends
127877,36,мужской,москва,россия,1377,03.09.2022,25000.0,League of Legends
127877,36,мужской,москва,россия,1377,03.09.2022,25000.0,Valorant
127877,36,мужской,москва,россия,1377,03.09.2022,25000.0,Apex Legends
128237,39,мужской,город не указан,россия,,03.09.2022,25000.0,PUBG
128237,39,мужской,город не указан,россия,,03.09.2022,25000.0,Hearthstone
128237,39,мужской,город не указан,россия,,03.09.2022,25000.0,Overwatch
128383,26,мужской,старая русса,россия,0,03.09.2022,25000.0,PUBG
128383,26,мужской,старая русса,россия,0,03.09.2022,25000.0,Hearthstone
128383,26,мужской,старая русса,россия,0,03.09.2022,25000.0,Overwatch
128447,43,мужской,санкт-петербург,россия,163,03.09.2022,25000.0,PUBG
128447,43,мужской,санкт-петербург,россия,163,03.09.2022,25000.0,Hearthstone
128447,43,мужской,санкт-петербург,россия,163,03.09.2022,25000.0,Overwatch
128850,26,мужской,новосибирск,россия,4,16.08.2016,25000.0,PUBG
128850,26,мужской,новосибирск,россия,4,16.08.2016,25000.0,Hearthstone
128850,26,мужской,новосибирск,россия,4,16.08.2016,25000.0,Overwatch
129376,22,мужской,казань,россия,2411,03.09.2022,25000.0,Dota 2
129662,35,мужской,пермь,россия,,03.09.2022,25000.0,Dota 2
130367,35,мужской,москва,россия,1630,03.09.2022,25000.0,Dota 2
130986,46,мужской,москва,россия,,03.09.2022,25000.0,Dota 2
131075,22,мужской,москва,россия,126,03.09.2022,25000.0,FIFA
131128,37,мужской,санкт-петербург,россия,57,02.09.2022,25000.0,FIFA
135211,35,мужской,москва,россия,275,03.09.2022,75000.0,FIFA
135304,45,мужской,санкт-петербург,россия,120,03.09.2022,75000.0,FIFA
135616,45,мужской,санкт-петербург,россия,1242,16.09.2018,75000.0,FIFA
136075,37,мужской,москва,россия,332,03.09.2022,75000.0,FIFA
137439,42,мужской,санкт-петербург,россия,300,03.09.2022,75000.0,Dota 2
137512,35,мужской,санкт-петербург,россия,,03.09.2022,75000.0,Warcraft III
137656,45,мужской,санкт-петербург,россия,247,03.09.2022,75000.0,Warcraft III
138628,38,мужской,дюртюли,россия,740,03.09.2022,25000.0,Warcraft III
141370,39,мужской,смоленск,россия,790,03.09.2022,25000.0,Warcraft III
141632,36,мужской,москва,россия,245,03.09.2022,25000.0,Free Fire
142744,22,мужской,санкт-петербург,россия,43,03.09.2022,25000.0,Warface
143143,22,женский,санкт-петербург,россия,2029,03.09.2022,25000.0,Warface
144124,39,мужской,астрахань,россия,356,03.09.2022,25000.0,StarCraft 2
144124,39,мужской,астрахань,россия,356,03.09.2022,25000.0,Warface
144124,39,мужской,астрахань,россия,356,03.09.2022,25000.0,Free Fire
145167,35,мужской,санкт-петербург,россия,,03.09.2022,25000.0,StarCraft 2
145167,35,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Warface
145167,35,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Free Fire
146249,19,мужской,москва,россия,265,03.09.2022,25000.0,StarCraft 2
146249,19,мужской,москва,россия,265,03.09.2022,25000.0,Warface
146249,19,мужской,москва,россия,265,03.09.2022,25000.0,Free Fire
147941,45,мужской,москва,россия,125,03.09.2022,25000.0,StarCraft 2
147941,45,мужской,москва,россия,125,03.09.2022,25000.0,Warface
147941,45,мужской,москва,россия,125,03.09.2022,25000.0,Free Fire
149353,32,мужской,москва,россия,894,31.08.2022,25000.0,StarCraft 2
149353,32,мужской,москва,россия,894,31.08.2022,25000.0,Warface
149353,32,мужской,москва,россия,894,31.08.2022,25000.0,Free Fire
149458,19,мужской,санкт-петербург,россия,102,03.09.2022,25000.0,StarCraft 2
149458,19,мужской,санкт-петербург,россия,102,03.09.2022,25000.0,Warface
149458,19,мужской,санкт-петербург,россия,102,03.09.2022,25000.0,Free Fire
151127,38,мужской,санкт-петербург,россия,3245,03.09.2022,25000.0,Valorant
151669,36,мужской,санкт-петербург,россия,367,30.08.2022,25000.0,Valorant
152989,23,мужской,город не указан,израиль,211,11.10.2021,159450.0,Valorant
153211,38,мужской,южно-сахалинск,россия,114,31.08.2022,25000.0,Valorant
153321,39,мужской,санкт-петербург,россия,1850,03.09.2022,25000.0,Valorant
153818,45,мужской,санкт-петербург,россия,677,03.09.2022,25000.0,Valorant
154490,45,мужской,нижний новгород,россия,521,03.09.2022,25000.0,Valorant
154788,19,женский,москва,россия,585,03.09.2022,25000.0,Valorant
154852,19,мужской,paphos,кипр,2201,03.09.2022,159450.0,Hearthstone
156055,45,мужской,санкт-петербург,россия,633,03.09.2022,25000.0,PUBG
156532,36,женский,санкт-петербург,россия,208,31.08.2022,25000.0,PUBG
156715,33,мужской,город не указан,россия,126,03.09.2022,25000.0,Dota 2
156895,38,мужской,санкт-петербург,россия,333,03.09.2022,25000.0,Dota 2
157546,45,мужской,санкт-петербург,россия,2695,03.09.2022,25000.0,Dota 2
157726,35,мужской,пятигорск,россия,1571,18.08.2022,25000.0,Dota 2
158236,39,мужской,орехово-зуево,россия,234,03.09.2022,25000.0,FIFA
158720,36,мужской,санкт-петербург,россия,1897,03.09.2022,25000.0,FIFA
159005,23,мужской,санкт-петербург,россия,203,04.08.2021,25000.0,FIFA
159683,45,мужской,город не указан,россия,,03.09.2022,25000.0,FIFA
159888,23,мужской,санкт-петербург,россия,,03.09.2022,25000.0,FIFA
